0.019375,0.036875,0.031875,0.0365625,0.073125,0.03875,0.04503937007874015,0.03733333333333333
0.0284375,0.078125,0.04375,0.03375,0.0590625,0.0315625,0.045354330708661406,0.02857142857142857
0.044375,0.1103125,0.094375,0.0521875,0.0996875,0.10875,0.05574803149606297,0.04114285714285715
0.0315625,0.094375,0.0740625,0.0421875,0.0753125,0.126875,0.06393700787401574,0.03961904761904762
0.0240625,0.1240625,0.0759375,0.0634375,0.135,0.073125,0.045039370078740155,0.043047619047619064
0.016875,0.0509375,0.0246875,0.0315625,0.08375,0.055,0.045354330708661406,0.03695238095238095
0.02,0.0334375,0.03,0.0321875,0.06875,0.043125,0.06551181102362202,0.03657142857142857
0.0215625,0.0196875,0.020625,0.025,0.0509375,0.0375,0.07023622047244094,0.02895238095238094
0.0196875,0.0440625,0.03625,0.03125,0.069375,0.0346875,0.05606299212598424,0.035428571428571434
0.0203125,0.05875,0.02625,0.03375,0.0646875,0.0503125,0.07622047244094488,0.0441904761904762
