0.049375,0.1853125,0.1309375,0.0690625,0.163125,0.404375,0.09417322834645671,0.06247619047619047
0.1384375,0.3425,0.185625,0.1765625,0.2715625,0.5915625,0.1776377952755905,0.14742857142857146
0.0721875,0.1734375,0.0959375,0.06125,0.121875,0.2584375,0.07181102362204723,0.06933333333333333
0.058125,0.098125,0.06875,0.0625,0.1525,0.2246875,0.08125984251968502,0.0617142857142857
0.0521875,0.089375,0.101875,0.0603125,0.1309375,0.254375,0.06236220472440943,0.06742857142857142
0.0834375,0.2384375,0.1221875,0.1046875,0.2221875,0.4384375,0.09480314960629921,0.09219047619047617
0.058125,0.1215625,0.0615625,0.059375,0.1078125,0.2015625,0.07338582677165353,0.05980952380952381
0.0403125,0.1178125,0.0528125,0.0378125,0.10875,0.198125,0.04598425196850393,0.04952380952380952
0.0409375,0.0578125,0.035625,0.0446875,0.1109375,0.155,0.06771653543307087,0.051809523809523805
0.059375,0.1090625,0.0753125,0.0471875,0.1140625,0.203125,0.06078740157480315,0.05980952380952381
