0.0684375,0.0878125,0.1084375,0.0834375,0.21375,0.29875,0.12787401574803148,0.09942857142857145
0.0809375,0.108125,0.1103125,0.0903125,0.216875,0.35625,0.11685039370078741,0.10666666666666667
0.0959375,0.1109375,0.0928125,0.0734375,0.2965625,0.328125,0.12377952755905511,0.10361904761904761
0.09,0.1034375,0.1215625,0.105,0.321875,0.4125,0.12629921259842514,0.1081904761904762
0.06875,0.0578125,0.06375,0.0575,0.18875,0.2809375,0.08440944881889763,0.0700952380952381
0.0559375,0.0534375,0.090625,0.073125,0.20375,0.2796875,0.08188976377952756,0.08038095238095236
0.046875,0.065,0.0803125,0.0678125,0.213125,0.284375,0.0869291338582677,0.06742857142857143
0.0403125,0.0415625,0.05625,0.043125,0.155625,0.2,0.059527559055118105,0.05295238095238096
0.0365625,0.06625,0.05,0.0484375,0.1965625,0.30625,0.0903937007874016,0.06247619047619047
0.05,0.0403125,0.040625,0.056875,0.1940625,0.24,0.0806299212598425,0.055238095238095246
