0.06125,0.1340625,0.1634375,0.2140625,0.0634375,0.20625,0.1593700787401575,0.07047619047619047
0.0578125,0.0846875,0.19375,0.2103125,0.0496875,0.1746875,0.16629921259842514,0.08152380952380954
0.0646875,0.070625,0.10625,0.131875,0.0453125,0.1896875,0.2069291338582677,0.07657142857142855
0.04625,0.02875,0.05875,0.0875,0.0390625,0.1025,0.09826771653543305,0.06323809523809525
0.035,0.029375,0.0321875,0.1065625,0.0325,0.0740625,0.0815748031496063,0.039999999999999994
0.035625,0.039375,0.0403125,0.0740625,0.0334375,0.133125,0.11653543307086617,0.0540952380952381
0.03875,0.0303125,0.0525,0.0840625,0.035625,0.1503125,0.12,0.04838095238095237
0.0371875,0.0275,0.0428125,0.064375,0.0265625,0.0984375,0.12850393700787402,0.05142857142857145
0.04625,0.038125,0.0696875,0.08875,0.0415625,0.14375,0.12661417322834642,0.06819047619047619
0.0425,0.04875,0.0425,0.0715625,0.028125,0.0546875,0.07559055118110236,0.046476190476190476
