0.0425,0.0859375,0.1190625,0.12125,0.27125,0.0825,0.05889763779527559,0.05180952380952382
0.0390625,0.06125,0.1071875,0.13,0.3075,0.0809375,0.07559055118110235,0.038095238095238106
0.0540625,0.08625,0.1003125,0.121875,0.273125,0.094375,0.07653543307086613,0.06514285714285716
0.134375,0.1634375,0.161875,0.26625,0.5103125,0.2203125,0.14236220472440947,0.10400000000000004
0.1240625,0.1590625,0.1671875,0.1859375,0.4634375,0.1303125,0.1130708661417323,0.0883809523809524
0.1165625,0.144375,0.2321875,0.369375,0.5075,0.244375,0.1496062992125984,0.09028571428571429
0.06375,0.074375,0.138125,0.1896875,0.3740625,0.1234375,0.09417322834645667,0.07695238095238097
0.06875,0.08125,0.1003125,0.1059375,0.31625,0.091875,0.07653543307086613,0.05980952380952381
0.04875,0.08125,0.086875,0.0990625,0.2171875,0.076875,0.05291338582677163,0.04533333333333333
0.045625,0.0715625,0.09875,0.1190625,0.2303125,0.0684375,0.050393700787401574,0.04076190476190478
