0.101875,0.340625,0.310625,0.0734375,0.1265625,0.03375,0.0274015748031496,0.06819047619047619
0.09625,0.3809375,0.19625,0.110625,0.1596875,0.0384375,0.02645669291338582,0.04647619047619047
0.0909375,0.3603125,0.2175,0.0915625,0.1221875,0.049375,0.022362204724409446,0.05904761904761904
0.104375,0.3553125,0.2190625,0.0665625,0.1603125,0.0375,0.02456692913385826,0.05638095238095239
0.076875,0.2590625,0.2259375,0.07125,0.0903125,0.035625,0.018897637795275587,0.02704761904761905
0.1403125,0.361875,0.249375,0.0965625,0.1290625,0.035625,0.022362204724409446,0.047619047619047616
0.1625,0.369375,0.216875,0.0875,0.16625,0.0365625,0.024566929133858263,0.055999999999999994
0.1496875,0.3425,0.2190625,0.090625,0.176875,0.033125,0.02708661417322835,0.06895238095238093
0.059375,0.298125,0.1178125,0.064375,0.0875,0.0365625,0.020787401574803147,0.024761904761904766
0.1090625,0.3425,0.2353125,0.09,0.1384375,0.075,0.03622047244094488,0.058666666666666666
