0.2009375,0.35125,0.23375,0.1315625,0.109375,0.0503125,0.036220472440944874,0.05333333333333332
0.346875,0.391875,0.2259375,0.20125,0.1353125,0.0465625,0.02866141732283465,0.06247619047619047
0.225625,0.3646875,0.3184375,0.1321875,0.126875,0.0603125,0.039370078740157466,0.06933333333333333
0.31625,0.33,0.214375,0.129375,0.1821875,0.0553125,0.03685039370078741,0.06971428571428573
0.1953125,0.301875,0.1996875,0.1371875,0.1540625,0.0478125,0.03023622047244094,0.06361904761904763
0.206875,0.315,0.246875,0.1209375,0.1275,0.0584375,0.0368503937007874,0.064
0.2003125,0.25875,0.1453125,0.14375,0.1196875,0.03625,0.026456692913385826,0.058285714285714274
0.17625,0.2690625,0.195625,0.12,0.1196875,0.0375,0.02803149606299212,0.043809523809523805
0.159375,0.2378125,0.17,0.098125,0.12875,0.035,0.0289763779527559,0.04228571428571428
0.165625,0.243125,0.21875,0.115625,0.15375,0.0384375,0.030866141732283463,0.040761904761904756
