0.3975,0.6753125,0.2409375,0.078125,0.1503125,0.088125,0.033700787401574804,0.044571428571428574
0.37875,0.4275,0.1575,0.1290625,0.21625,0.12125,0.0478740157480315,0.05447619047619047
0.35875,0.5025,0.1590625,0.160625,0.2296875,0.1246875,0.0611023622047244,0.0617142857142857
0.2328125,0.4571875,0.0915625,0.065,0.1084375,0.0628125,0.03275590551181102,0.04152380952380952
0.086875,0.264375,0.0921875,0.068125,0.0946875,0.0571875,0.019842519685039365,0.021714285714285717
0.4203125,0.61,0.200625,0.126875,0.17,0.1203125,0.05984251968503937,0.06171428571428571
0.3759375,0.5646875,0.2215625,0.12125,0.2946875,0.1784375,0.05322834645669291,0.05333333333333333
0.2196875,0.405625,0.12625,0.08875,0.136875,0.1165625,0.03338582677165354,0.035428571428571434
0.2378125,0.463125,0.145625,0.099375,0.1590625,0.095625,0.027401574803149597,0.040761904761904756
0.22375,0.4815625,0.1346875,0.078125,0.106875,0.0878125,0.027086614173228347,0.03580952380952382
