0.0728125,0.0975,0.0678125,0.074375,0.156875,0.274375,0.11496062992125985,0.07009523809523807
0.0853125,0.104375,0.0984375,0.0928125,0.1546875,0.26375,0.12314960629921261,0.08380952380952382
0.0603125,0.0515625,0.069375,0.0665625,0.18125,0.2271875,0.1325984251968504,0.05523809523809524
0.05625,0.073125,0.0721875,0.07,0.1434375,0.2290625,0.18299212598425196,0.05447619047619048
0.066875,0.0515625,0.0575,0.069375,0.1125,0.2121875,0.1861417322834646,0.05866666666666667
0.0590625,0.0640625,0.078125,0.0621875,0.1121875,0.2225,0.14960629921259844,0.058285714285714295
0.0509375,0.0334375,0.0671875,0.0640625,0.0978125,0.2078125,0.12881889763779528,0.045714285714285714
0.03,0.016875,0.0346875,0.034375,0.0928125,0.115625,0.1133858267716535,0.03847619047619048
0.0434375,0.014375,0.0396875,0.04125,0.0546875,0.058125,0.04818897637795273,0.023238095238095245
0.03375,0.0178125,0.025,0.0340625,0.0559375,0.1309375,0.05858267716535433,0.03047619047619048
