0.1884375,0.3825,0.315625,0.111875,0.290625,0.14375,0.042204724409448814,0.04876190476190476
0.1878125,0.4334375,0.294375,0.085625,0.2475,0.0934375,0.03275590551181102,0.07161904761904761
0.1075,0.4275,0.2553125,0.1,0.211875,0.0828125,0.03590551181102362,0.04380952380952381
0.1096875,0.2821875,0.1475,0.08375,0.1878125,0.0528125,0.031181102362204713,0.04495238095238096
0.141875,0.369375,0.32375,0.08125,0.196875,0.0353125,0.025511811023622037,0.04799999999999999
0.1415625,0.4403125,0.31625,0.0859375,0.18,0.0384375,0.024881889763779516,0.04647619047619047
0.10625,0.3246875,0.23875,0.0815625,0.201875,0.0390625,0.022362204724409446,0.04
0.16875,0.433125,0.280625,0.0759375,0.1903125,0.038125,0.025826771653543305,0.0540952380952381
0.0865625,0.3040625,0.10875,0.046875,0.1253125,0.0384375,0.03275590551181101,0.037714285714285714
0.0640625,0.335,0.099375,0.04,0.120625,0.026875,0.0274015748031496,0.033523809523809525
