0.023125,0.076875,0.0765625,0.0534375,0.0940625,0.13125,0.03937007874015747,0.036190476190476197
0.02,0.035,0.0334375,0.0534375,0.0753125,0.095625,0.055118110236220465,0.039619047619047616
0.021875,0.071875,0.071875,0.054375,0.1034375,0.119375,0.055118110236220444,0.04571428571428573
0.0175,0.0521875,0.0515625,0.0490625,0.0921875,0.105,0.046299212598425205,0.029714285714285714
0.018125,0.040625,0.058125,0.048125,0.06625,0.094375,0.061102362204724404,0.034666666666666665
0.0265625,0.0675,0.063125,0.04375,0.10875,0.143125,0.06992125984251968,0.047619047619047616
0.01625,0.0621875,0.065,0.0428125,0.0675,0.081875,0.04881889763779527,0.04038095238095238
0.021875,0.066875,0.105,0.0615625,0.0940625,0.108125,0.03244094488188975,0.031238095238095245
0.01875,0.0725,0.081875,0.051875,0.0821875,0.1246875,0.05354330708661415,0.04380952380952381
0.018125,0.0634375,0.060625,0.0546875,0.096875,0.1059375,0.046614173228346455,0.036190476190476197
