0.0484375,0.17125,0.1228125,0.0984375,0.1940625,0.059375,0.04692913385826771,0.04380952380952381
0.034375,0.07125,0.0553125,0.091875,0.2528125,0.0503125,0.04440944881889762,0.04114285714285715
0.039375,0.0825,0.080625,0.085625,0.27125,0.0703125,0.04755905511811023,0.042666666666666665
0.03875,0.0634375,0.0625,0.0628125,0.3878125,0.0634375,0.046299212598425184,0.049904761904761896
0.0415625,0.091875,0.071875,0.0940625,0.30875,0.0584375,0.050078740157480296,0.03504761904761904
0.03,0.1046875,0.0740625,0.0859375,0.259375,0.0615625,0.049133858267716525,0.040761904761904756
0.0409375,0.07875,0.0625,0.095625,0.359375,0.0609375,0.051023622047244095,0.06019047619047619
0.033125,0.1196875,0.04625,0.060625,0.25,0.050625,0.04440944881889763,0.049523809523809526
0.0340625,0.105,0.04375,0.07,0.2925,0.05375,0.04503937007874015,0.05066666666666667
0.0359375,0.1375,0.080625,0.075,0.344375,0.0646875,0.05165354330708661,0.056380952380952386
