0.0678125,0.053125,0.0521875,0.058125,0.2625,0.39625,0.11191919191919192,0.05180952380952379,0.071875,0.0646875,0.0721875,0.07,0.2246875,0.2634375,0.07716535433070866,0.09842105263157894
0.045625,0.0634375,0.0865625,0.0609375,0.19375,0.34375,0.1309090909090909,0.0659047619047619,0.0425,0.0734375,0.0834375,0.0865625,0.26875,0.3284375,0.12220472440944881,0.09631578947368423
0.0928125,0.103125,0.1453125,0.1171875,0.195,0.2653125,0.17292929292929293,0.128,0.1021875,0.0878125,0.1134375,0.1171875,0.2534375,0.2753125,0.1505511811023622,0.18684210526315792
0.1028125,0.0746875,0.125625,0.10375,0.24125,0.2903125,0.18868686868686868,0.12533333333333332,0.0553125,0.066875,0.0846875,0.0784375,0.2528125,0.2678125,0.11842519685039365,0.1
0.0628125,0.0678125,0.0915625,0.0803125,0.21125,0.2915625,0.13535353535353534,0.09257142857142857,0.0534375,0.0475,0.071875,0.07,0.2109375,0.210625,0.09574803149606302,0.11578947368421051
0.0484375,0.059375,0.0603125,0.0646875,0.2828125,0.3390625,0.14464646464646466,0.08266666666666665,0.06375,0.1003125,0.1196875,0.10125,0.214375,0.280625,0.13511811023622045,0.10421052631578948
0.0640625,0.053125,0.06375,0.04875,0.20375,0.3009375,0.09696969696969697,0.059809523809523826,0.051875,0.0384375,0.0553125,0.0475,0.164375,0.220625,0.08472440944881889,0.10157894736842105
0.04125,0.0640625,0.07375,0.0690625,0.235625,0.2334375,0.10505050505050503,0.06171428571428571,0.045,0.0509375,0.0740625,0.056875,0.15375,0.2184375,0.05354330708661416,0.08473684210526317
0.0321875,0.0734375,0.0946875,0.0503125,0.1709375,0.3075,0.07595959595959598,0.03657142857142857,0.0446875,0.0546875,0.1146875,0.10625,0.1784375,0.301875,0.1316535433070866,0.11578947368421057
0.0415625,0.0534375,0.0734375,0.07875,0.1740625,0.213125,0.13656565656565658,0.08304761904761904,0.03625,0.0721875,0.08,0.04625,0.14,0.223125,0.08409448818897637,0.09105263157894736
