0.179375,0.23875,0.1896875,0.094375,0.12625,0.066875,0.047676767676767665,0.08571428571428572,0.1615625,0.1584375,0.19125,0.1071875,0.1990625,0.1190625,0.062047244094488196,0.07684210526315789
0.1715625,0.143125,0.10875,0.163125,0.2028125,0.07875,0.05616161616161616,0.06819047619047619,0.194375,0.3,0.1525,0.12,0.1703125,0.0678125,0.036850393700787396,0.06736842105263159
0.1665625,0.225,0.1746875,0.123125,0.1115625,0.0609375,0.04808080808080808,0.06895238095238096,0.1540625,0.1678125,0.15625,0.09125,0.1275,0.05,0.034645669291338575,0.0731578947368421
0.1046875,0.130625,0.1803125,0.0946875,0.1346875,0.0346875,0.026262626262626262,0.04609523809523809,0.1278125,0.16875,0.1796875,0.0959375,0.1825,0.053125,0.027086614173228343,0.08578947368421051
0.1159375,0.2090625,0.28375,0.149375,0.1175,0.0471875,0.030303030303030307,0.06057142857142856,0.159375,0.1778125,0.2346875,0.1175,0.0940625,0.055625,0.038740157480314966,0.13315789473684206
0.2159375,0.164375,0.2534375,0.153125,0.1703125,0.045625,0.05050505050505051,0.06895238095238096,0.1640625,0.1775,0.1834375,0.1234375,0.1309375,0.050625,0.03275590551181102,0.12000000000000002
0.1946875,0.1884375,0.171875,0.1221875,0.1428125,0.0478125,0.03838383838383838,0.08152380952380954,0.1621875,0.17875,0.163125,0.10625,0.1978125,0.053125,0.029291338582677167,0.08052631578947368
0.229375,0.2146875,0.2153125,0.098125,0.20375,0.0646875,0.052929292929292944,0.08571428571428569,0.1484375,0.175,0.1746875,0.1125,0.118125,0.0534375,0.0337007874015748,0.061052631578947365
0.183125,0.1703125,0.185,0.1271875,0.1596875,0.043125,0.03797979797979798,0.051809523809523805,0.1659375,0.1628125,0.129375,0.0875,0.158125,0.0940625,0.054803149606299215,0.10210526315789473
0.2203125,0.2296875,0.166875,0.1209375,0.173125,0.036875,0.04606060606060607,0.08533333333333333,0.1725,0.1528125,0.1396875,0.1115625,0.1015625,0.060625,0.034015748031496054,0.0857894736842105
