0.0765625,0.2078125,0.0671875,0.028125,0.0325,0.064375,0.06747474747474748,0.03619047619047619,0.08875,0.2528125,0.06875,0.03375,0.02,0.0590625,0.04661417322834646,0.033157894736842095
0.0665625,0.28,0.0875,0.02,0.0165625,0.0459375,0.07191919191919192,0.025523809523809525,0.0959375,0.328125,0.185625,0.0334375,0.02375,0.0496875,0.05133858267716535,0.04789473684210527
0.1446875,0.37875,0.1809375,0.0384375,0.02,0.06,0.07434343434343432,0.044952380952380945,0.0815625,0.2803125,0.1884375,0.0328125,0.0178125,0.0503125,0.0579527559055118,0.04578947368421053
0.096875,0.2459375,0.1159375,0.028125,0.024375,0.135,0.0787878787878788,0.05447619047619046,0.1140625,0.353125,0.149375,0.054375,0.0271875,0.0959375,0.08314960629921257,0.06368421052631579
0.11125,0.3290625,0.125625,0.041875,0.05375,0.0928125,0.10626262626262623,0.050666666666666665,0.131875,0.31625,0.1003125,0.02625,0.0575,0.1565625,0.08,0.057894736842105256
0.1090625,0.318125,0.139375,0.036875,0.0590625,0.1371875,0.09252525252525252,0.03961904761904762,0.0928125,0.3928125,0.1390625,0.046875,0.0778125,0.1628125,0.06708661417322834,0.06421052631578947
0.1334375,0.3565625,0.1434375,0.0384375,0.063125,0.075625,0.09414141414141414,0.052952380952380945,0.126875,0.265625,0.1909375,0.0415625,0.03375,0.113125,0.07874015748031496,0.05526315789473684
0.173125,0.409375,0.1646875,0.04875,0.0396875,0.1146875,0.11272727272727273,0.05142857142857142,0.146875,0.414375,0.1540625,0.056875,0.04625,0.1653125,0.0774803149606299,0.05999999999999999
0.124375,0.3765625,0.16,0.0290625,0.0428125,0.10375,0.06303030303030303,0.062095238095238085,0.1184375,0.265,0.098125,0.0309375,0.033125,0.0921875,0.09984251968503935,0.06578947368421052
0.081875,0.3003125,0.0496875,0.014375,0.0125,0.0184375,0.04040404040404041,0.02476190476190476,0.0578125,0.1871875,0.0334375,0.01125,0.01375,0.0346875,0.05228346456692913,0.0436842105263158
