0.070625,0.124375,0.103125,0.0896875,0.1971875,0.2528125,0.12929292929292927,0.09219047619047618,0.0628125,0.1140625,0.1278125,0.10125,0.1803125,0.3203125,0.11433070866141733,0.12842105263157896
0.0709375,0.1959375,0.1065625,0.120625,0.2828125,0.3590625,0.1583838383838384,0.11428571428571425,0.0775,0.118125,0.14,0.135625,0.25125,0.46625,0.13669291338582676,0.16105263157894736
0.0465625,0.1325,0.103125,0.0690625,0.196875,0.2746875,0.10383838383838384,0.06895238095238095,0.06125,0.1103125,0.09125,0.085625,0.171875,0.275,0.10551181102362203,0.12999999999999998
0.034375,0.11875,0.0653125,0.0509375,0.128125,0.2309375,0.08525252525252525,0.045714285714285714,0.0425,0.1315625,0.0725,0.0684375,0.1359375,0.2084375,0.0815748031496063,0.09736842105263158
0.0453125,0.1125,0.045,0.0334375,0.09625,0.138125,0.06303030303030305,0.04266666666666667,0.0371875,0.069375,0.056875,0.0409375,0.08875,0.205,0.053543307086614166,0.06789473684210526
0.0378125,0.0775,0.060625,0.03875,0.0909375,0.160625,0.05373737373737373,0.03771428571428572,0.0271875,0.080625,0.0678125,0.041875,0.0915625,0.1721875,0.04346456692913385,0.0568421052631579
0.0671875,0.14,0.090625,0.105,0.22125,0.291875,0.14020202020202022,0.10476190476190475,0.056875,0.129375,0.099375,0.076875,0.11875,0.22125,0.0822047244094488,0.09210526315789476
0.0259375,0.1209375,0.071875,0.0353125,0.075,0.16,0.056565656565656576,0.037333333333333336,0.03125,0.0678125,0.0553125,0.045,0.0925,0.1625,0.05196850393700787,0.06368421052631577
0.03625,0.1040625,0.04125,0.0375,0.134375,0.271875,0.06787878787878787,0.03619047619047619,0.04,0.0971875,0.0521875,0.0471875,0.1321875,0.2378125,0.06047244094488188,0.07315789473684209
0.045,0.1240625,0.0546875,0.0603125,0.1703125,0.26875,0.07191919191919192,0.0636190476190476,0.0275,0.078125,0.06125,0.0415625,0.1334375,0.1959375,0.04094488188976377,0.04684210526315789
