0.08375,0.1328125,0.0984375,0.059375,0.0996875,0.2003125,0.09818181818181815,0.04876190476190476,0.056875,0.1159375,0.0940625,0.0484375,0.1221875,0.1490625,0.03748031496062991,0.07842105263157893
0.0678125,0.1028125,0.1178125,0.05,0.0978125,0.223125,0.07111111111111112,0.031999999999999994,0.0546875,0.1025,0.106875,0.0640625,0.07875,0.1984375,0.05228346456692914,0.06052631578947367
0.02875,0.040625,0.108125,0.0815625,0.115,0.12625,0.06989898989898989,0.03923809523809524,0.0290625,0.075625,0.0775,0.0396875,0.1515625,0.156875,0.042519685039370064,0.039999999999999994
0.0415625,0.08625,0.113125,0.0540625,0.1215625,0.1821875,0.09414141414141415,0.05752380952380951,0.0353125,0.088125,0.1084375,0.085,0.1053125,0.18125,0.06677165354330711,0.056315789473684215
0.0428125,0.0540625,0.06375,0.0615625,0.08375,0.1121875,0.043232323232323226,0.03276190476190476,0.0215625,0.0703125,0.0871875,0.0453125,0.0915625,0.1184375,0.03937007874015748,0.04736842105263159
0.0265625,0.0875,0.06125,0.05,0.0925,0.1153125,0.059393939393939395,0.03580952380952381,0.03875,0.07625,0.080625,0.049375,0.116875,0.1459375,0.057637795275590535,0.06842105263157897
0.0328125,0.093125,0.086875,0.05,0.1021875,0.0734375,0.037575757575757575,0.02628571428571429,0.025,0.0959375,0.076875,0.0559375,0.1084375,0.0965625,0.04283464566929134,0.04421052631578948
0.02625,0.0790625,0.0528125,0.0584375,0.1278125,0.136875,0.048484848484848485,0.03923809523809523,0.0228125,0.110625,0.1084375,0.0553125,0.121875,0.12375,0.03559055118110235,0.03736842105263157
0.03,0.0734375,0.06875,0.0465625,0.1340625,0.1371875,0.061818181818181835,0.04609523809523809,0.0296875,0.0940625,0.0928125,0.0521875,0.1096875,0.1015625,0.04062992125984251,0.046842105263157886
0.0290625,0.05875,0.076875,0.06125,0.09625,0.0996875,0.048080808080808064,0.033523809523809525,0.0303125,0.078125,0.068125,0.0521875,0.155,0.14375,0.0525984251968504,0.055263157894736833
