0.021875,0.0346875,0.03625,0.0465625,0.1321875,0.124375,0.16404040404040401,0.029714285714285724,0.025,0.060625,0.064375,0.0484375,0.1203125,0.11625,0.10393700787401572,0.04473684210526316
0.030625,0.0321875,0.0421875,0.044375,0.116875,0.1934375,0.1668686868686868,0.04304761904761904,0.031875,0.0365625,0.0309375,0.0465625,0.1015625,0.176875,0.14551181102362207,0.07210526315789473
0.0490625,0.0471875,0.0634375,0.0571875,0.188125,0.2409375,0.24525252525252525,0.058666666666666666,0.050625,0.060625,0.0528125,0.0675,0.1428125,0.1609375,0.09984251968503935,0.06263157894736841
0.0571875,0.0659375,0.04875,0.059375,0.1184375,0.176875,0.1551515151515151,0.057904761904761896,0.05125,0.070625,0.0828125,0.0659375,0.16,0.161875,0.08409448818897636,0.06789473684210527
0.044375,0.07625,0.07625,0.049375,0.2478125,0.1965625,0.15434343434343434,0.04,0.0675,0.081875,0.094375,0.1075,0.238125,0.1740625,0.15811023622047238,0.08
0.099375,0.0946875,0.110625,0.0871875,0.27375,0.27875,0.2238383838383838,0.07085714285714284,0.098125,0.1153125,0.0859375,0.0834375,0.3378125,0.23625,0.217007874015748,0.10052631578947369
0.0496875,0.0425,0.05875,0.0565625,0.2075,0.1825,0.14545454545454542,0.04114285714285714,0.071875,0.065,0.0803125,0.07,0.25125,0.115,0.09102362204724407,0.04263157894736842
0.0875,0.0659375,0.0590625,0.0675,0.2190625,0.1459375,0.0888888888888889,0.030857142857142854,0.1234375,0.085625,0.0721875,0.0825,0.1678125,0.16,0.0925984251968504,0.04473684210526315
0.085,0.06625,0.03375,0.0646875,0.2196875,0.2053125,0.15393939393939393,0.062095238095238085,0.0928125,0.06625,0.076875,0.089375,0.2634375,0.1853125,0.09858267716535432,0.06578947368421054
0.0790625,0.049375,0.05875,0.058125,0.245,0.2009375,0.1466666666666667,0.05828571428571428,0.085,0.06,0.06,0.074375,0.1784375,0.2171875,0.1445669291338582,0.07000000000000002
