0.034375,0.1171875,0.0646875,0.0921875,0.1853125,0.071875,0.05616161616161616,0.037333333333333336,0.0365625,0.068125,0.0440625,0.0590625,0.2740625,0.095,0.05732283464566928,0.0536842105263158
0.031875,0.085,0.0559375,0.065625,0.2028125,0.069375,0.03676767676767676,0.030095238095238085,0.039375,0.0896875,0.0571875,0.06,0.2709375,0.0578125,0.0384251968503937,0.03789473684210526
0.035625,0.0790625,0.0384375,0.08625,0.2040625,0.0784375,0.06262626262626264,0.039999999999999994,0.0346875,0.0946875,0.0525,0.0859375,0.204375,0.0628125,0.042204724409448814,0.03736842105263158
0.0459375,0.080625,0.08125,0.1575,0.374375,0.1625,0.10949494949494948,0.056380952380952386,0.065625,0.083125,0.090625,0.1553125,0.3484375,0.139375,0.07149606299212598,0.06789473684210526
0.0415625,0.0421875,0.058125,0.0759375,0.2465625,0.09125,0.051313131313131324,0.0281904761904762,0.039375,0.0653125,0.066875,0.0975,0.3640625,0.0853125,0.051338582677165345,0.07789473684210525
0.0390625,0.0503125,0.0428125,0.08625,0.23875,0.0825,0.04686868686868686,0.03923809523809524,0.04125,0.0440625,0.05125,0.0584375,0.2915625,0.07625,0.05228346456692914,0.05947368421052632
0.0459375,0.0746875,0.0590625,0.1125,0.2765625,0.16125,0.11353535353535352,0.06819047619047618,0.0365625,0.065,0.0678125,0.086875,0.310625,0.2025,0.08251968503937007,0.07473684210526316
0.025,0.069375,0.1034375,0.1278125,0.291875,0.170625,0.10101010101010101,0.056380952380952386,0.0359375,0.0846875,0.1059375,0.104375,0.2696875,0.144375,0.06551181102362204,0.08263157894736843
0.0421875,0.0815625,0.12875,0.1421875,0.2175,0.065,0.0703030303030303,0.049523809523809526,0.0496875,0.068125,0.091875,0.1378125,0.2484375,0.0778125,0.046929133858267705,0.05947368421052634
0.053125,0.0325,0.048125,0.0675,0.2115625,0.0690625,0.06787878787878789,0.05219047619047619,0.05125,0.04625,0.05,0.0946875,0.2659375,0.0890625,0.062362204724409426,0.07526315789473684
